,followers,genres,id,name,popularity
130,170278,"['dance-punk', 'garage rock', 'garage rock revival', 'modern rock', 'new rave']",4BntNFyiN3VGG4hhRRZt9d,The Subways,51
131,217932,"['alternative r&b', 'edm', 'indie soul', 'pop', 'uk dance', 'vapor soul']",0GG2cWaonE4JPrjcCCQ1EG,SG Lewis,70
132,922470,['australian hip hop'],2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,90
133,6843648,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",2h93pZq0e7k5yf4dywlkpM,Frank Ocean,85
134,446,[],2r0cOBq375zqYS7yu0vg92,Traffic Signs,25
135,28632,"['lgbtq+ hip hop', 'trap queen']",7vtukebvL7Is8L5JvgTLDR,Siya,36
136,38914,['soul'],5cHmjJA9Lo0ga8s8QdxEzs,Terry Callier,49
137,174216,"['brill building pop', 'classic soul', 'motown', 'soul', 'southern soul']",1ZikppG9dPedbIgMfnfx8k,Ike & Tina Turner,57
138,6646,['swedish folk pop'],56fiEsX7uP1maw2NajHZXJ,Menke,44
139,53337,"['ambient', 'american contemporary classical', 'art pop', 'art rock', 'compositional ambient', 'drone', 'experimental', 'fourth world', 'minimalism']",3uOCouLFR4bVx0XeiQJSbl,Harold Budd,59
140,11,['background music'],442UEEXcXRGduZmBuiZCwV,Bree Arnold,36
141,94025,['swedish soul'],6baWjwY7WiVPCZcW7pqqhz,Mapei,52
142,556082,"['alternative dance', 'alternative r&b', 'chillwave', 'indie pop', 'indie soul', 'indietronica', 'new rave', 'nu gaze']",6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi,66
143,1106,"[""children's choir""]",7Cp14KBRtDwGucKNPUyT11,The Boys Choir Of Harlem,41
144,2525,['irish singer-songwriter'],15MkO1zSQcHtjObfkiEUaV,Maria Kelly,33
145,344,[],5YxvZqiTuoUgqEuXTDhM0e,Almighty Mighty,14
146,130039,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",5WcisvYoq6332gCUX039Jd,We Are Messengers,55
147,1134295,"['metropopolis', 'nottingham indie']",3Bd1cgCjtCI32PYvDC3ynO,London Grammar,69
148,27301,"['classic hardstyle', 'euphoric hardstyle', 'hardstyle', 'rawstyle']",18PNlguj4UWXG46wBu567s,Max Enforcer,44
149,468848,"['ambient', 'art rock', 'compositional ambient', 'dance rock', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism']",7MSUfLeTdDEoZiJPDSBXgi,Brian Eno,64
150,558275,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",6ZPbX2Lxd40e2UVkXpyxvI,Great White,54
151,2615,"['norwegian alternative rock', 'norwegian indie', 'nu gaze', 'shoegaze']",2zBENk8LtANz3cNlE9suSb,Serena-Maneesh,18
152,18054644,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",3WrFJ7ztbogyGnTHbHJFl2,The Beatles,87
153,9608885,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1RyvyyTE3xzB2ZywiAwp0i,Future,91
154,71,[],1MJ2tuBEPYgaFqTQpruemA,Sister Luna,47
155,1299,"['asbury park indie', 'new jersey punk']",0JXhTf06X2O5Bwj9lJKMKd,Lost In Society,16
156,1253623,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",6eJqAWJdd8JhAN1pQGie4r,Casting Crowns,68
157,13650,"['appalachian folk', 'banjo', 'bluegrass', 'cosmic american', 'country rock', 'progressive bluegrass', 'traditional folk']",3WAkTbMThUvVRq5keECFtS,The Dillards,38
158,28999,[],3aVd0CcXBa0rOlxMpUS6on,Small Town Titans,46
159,39925476,"['detroit hip hop', 'hip hop', 'rap']",7dGJo4pcD2V6oG8kP0tJRR,Eminem,92
160,3054042,"['folk-pop', 'indie pop', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,72
161,147857,"['stomp and holler', 'swedish indie rock']",7HcipAIJatVGT4U6HQrnFW,Junip,49
162,9299,"['jazz funk', 'soul jazz']",4LMsUGCTzMsLYcL90zb8sF,Eddie Henderson,38
163,54780,['swedish electropop'],1I5eQkzyM8jCVZIM3k2bKL,Ember Island,61
164,482887,"['alternative r&b', 'indie r&b', 'indie soul', 'neo soul', 'scandinavian r&b', 'swedish soul']",1A9o3Ljt67pFZ89YtPPL5X,Snoh Aalegra,69
165,6269116,['alternative hip hop'],3AA28KZvwAUcZuOKwyblJQ,Gorillaz,81
166,4327440,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,88
167,654512,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'pop punk', 'rap rock', 'screamo']",3LkSiHbjqOHCKCqBfEZOTv,Atreyu,62
168,26235757,"['k-pop', 'k-pop boy group']",3Nrfpe0tUJi4K4DXYWgMUX,BTS,97
169,10790,"['chillhop', 'lo-fi beats']",6psQOFgr41pQ2CiL2CCi47,fantompower,56
170,90128,"['indie poptimism', 'modern alternative rock', 'modern rock']",67Dg546QfThu4PuanvFD8y,Night Riots,47
171,6256693,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']",3PhoLpVuITZKcymswpck5b,Elton John,84
172,21551,"['dc indie', 'etherpop', 'indie poptimism', 'vapor pop']",2SlMPjZm02pC12ODpApdhB,Young Summer,42
173,9,[],7wYCOLJRTwlaS5jgf9rCiI,Home Sounds,27
174,108187,"['celtic', 'celtic rock', 'irish folk', 'irish pub song']",6wXjctGBzxkT0ghwfQ8FC0,The High Kings,57
175,16847538,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",6jJ0s89eD6GaHleKKya26X,Katy Perry,86
176,3127580,"['dance pop', 'pop', 'r&b', 'urban contemporary']",360IAlyVv4PCEVjgyMZrxK,Miguel,79
177,163665,"['eurodance', 'europop', 'italian disco', 'new romantic', 'new wave pop', 'synthpop']",646StQO8yxIiI3niu1OHnG,Sandra,57
178,1820153,"['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'stomp and holler']",5schNIzWdI9gJ1QRK8SBnc,Ben Howard,70
179,2,[],54OQaKfZT0JXVBWe0VLdJI,Ted Delorme & Gene Grossman,0
180,1112,[],3m2A3FeOy9jUUqeZutA0pe,Jane Austen & Wendy Ellison Mullen,23
181,1105133,"['art pop', 'dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,69
182,937,"[""children's music"", ""children's story""]",7EUAjyQlDwLUeWAG1JoyG5,The Ultimate Storyteller,32
183,96,[],1rPI4qRqt4w70j4ZEmzAHt,Messell,10
184,1546141,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",7b85ve82Sh36a3UAx74wut,Twisted Sister,65
185,1028,"['cymraeg', 'welsh folk']",0I0PySTOmV0sjZdsW13HTk,Gwyneth Glyn,27
186,7124602,"['dance pop', 'neo mellow', 'pop', 'pop dance', 'pop rock', 'post-teen pop', 'talent show']",3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,84
187,8213,"['guidance', 'language']",7I1sJRgOUpWlD4vqSUnWmb,Let's Learn Italian!,21
188,929757,"['boy band', 'dance pop', 'europop', 'hollywood']",1XgFuvRd7r5g0h844A5ZUQ,Take That,66
189,195537,"['alternative rock', 'dance rock', 'experimental', 'gothic rock', 'industrial', 'industrial rock', 'new romantic', 'new wave', 'post-punk', 'punk', 'synthpop', 'uk post-punk']",0Zy4ncr8h1jd7Nzr9946fD,Killing Joke,53
190,257757,"['australian pop', 'australian singer-songwriter', 'folk-pop', 'indie anthem-folk']",6tuPdaFPIytg3l2f51L7Hw,Ziggy Alberts,67
191,2472,['indie r&b'],2rp9zfs7yPrwCGVl4CjWAl,Otis Kane,33
