,followers,genres,id,name,popularity
0,1435,[],1RHPoWCzOTCLxRgABHDQ9e,Rookie Season,30
1,465,[],21U625AUwj23OxpWcugsun,Bianca Rossini,19
2,12359,['classic rock'],4VmWYQQ5M9N9AiAx14v2yg,Aliotta Haynes Jeremiah,51
3,6687,['dutch r&b'],6jAydcjNjyqbeVY9LU6ImF,Wantigga,34
4,35225,"['deep groove house', 'disco house', 'house', 'pop dance', 'uk dance']",16KSSLMXOdKQ2MHt9bOHTG,Tough Love,49
5,1230226,"['album rock', 'art rock', 'classic rock', 'jazz fusion', 'progressive rock', 'rock', 'symphonic rock']",7AC976RDJzL2asmZuz7qil,Yes,63
6,22518,"['alternative metal', 'hard alternative', 'nu metal', 'post-grunge']",4e27lOSzk1nvSxpw2BrrwT,Revis,37
7,13,[],761jLrJ3YSvCWz7F0NPZJY,Dr. Dreammaker,51
8,47898,"['australian pop', 'australian talent show']",5lXfVoQxVgC5fpjkVqvNYn,Isaiah Firebrace,56
9,15975,['swedish reggae'],6jMfbm9y64CESMB5wFtgZx,Governor Andy,38
10,22171,"['broken beat', 'deep house', 'nu jazz']",2pMSfxqqpW87tzVwPQxeFw,Nuyorican Soul,40
11,67207,"['bristol indie', 'chamber pop', 'chamber psych', 'freak folk', 'indie folk']",0ZUyFEafMwocvApBjTXvdo,This Is The Kit,54
12,18468,['pop r&b'],5uTsMjH1CdE81ncmOnE4WY,Haley Smalls,35
13,204243,"['afrobeat', 'afropop', 'desert blues', 'malian blues', 'mande pop', 'musique touareg', 'tuareg guitar', 'western saharan folk', 'world']",2sf2owtFSCvz2MLfxmNdkb,Tinariwen,50
14,97527,['europop'],2vJU4d2jRQb4zJJIQRkyDB,Mel B,32
15,532,['modern old-time'],7Bk7ojRJfkv48w69JNF66V,Bella White,24
16,1323,[],7sGn2EJElyIPoxp6aWVg5O,The City,28
17,1367,['merseybeat'],3f121mss4A4LwR25ErGzP0,The Dakotas,36
18,3177468,"['big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house']",1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,68
19,3049,['modern dream pop'],4PeDuiJ3tM8So1Ai7c5szN,Elizabeth,33
20,311,['swedish hardcore'],6CvWsU6Wqvttrtwr74ypua,Alenah,5
21,934110,"['alternative metal', 'metalcore', 'pixie', 'pop punk', 'screamo']",5ojhEavq6altxW8fWIlLum,Escape the Fate,64
22,4105,[],7z7byOJ4AJnMY2NHE66ZpW,DOE,44
23,22380,['fingerstyle'],3NQRIqPwnKZJ4KLKGSkl2Y,Don Ross,36
24,8856,['nz pop'],5ZwD9tfnJ04kM0qgPSMzgy,Thomas Oliver,49
25,43124,"['bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz guitar']",253GMpCNwx1TJtASNAeDoP,Kurt Rosenwinkel,40
26,4095,[],0DJJrg8eUagEWZXFgwKJfM,ENMY,38
27,251954,['modern alternative rock'],5bmqhxWk9SEFDGIzWpSjVJ,THE DRIVER ERA,59
28,1307,"['orebro indie', 'swedish garage rock']",27Hd2l3rnMm3JL9hm31RE7,Tribe Friday,33
29,31,[],0GTtrDVfQkLdSa72WurxfH,Julien-François Zbinden,2
30,1655,"['american primitive', 'drone folk']",0SEjW4NsEIkiSgpoxLuQCI,Max Ochs,15
31,13,[],663VphTY3ZpSam1nra3WG6,Stellarscopees,45
32,159796,"['hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0Ttph0pOZiPNTD3y2wUUb6,Shanice,50
33,113184,"['blues rock', 'country rock', 'electric blues', 'modern blues']",5Ws3s6lSP4Un8kQf8CrAta,Susan Tedeschi,48
34,264991,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']",73sSFVlM6pkweLXE8qw1OS,Ricky Nelson,60
35,1870,"['delta blues', 'pre-war blues', 'traditional blues']",5fJqKIhjv3fatslXWyKysG,King Solomon Hill,17
36,17648,"['folk-pop', 'indiecoustica', 'stomp and holler']",5T3N5ks9c3L7D4aXw54DVs,RIVVRS,40
37,97666,"['anti-folk', 'bubblegrunge', 'indie pop', 'indie punk', 'indie rock']",3BYXi96LqI8TwNljFKE0DZ,Girlpool,47
38,40623,"['norwegian indie', 'norwegian pop']",1tN0vK9jF9KVzvJHzWQaUM,Siri Nilsen,36
39,318296,"['j-division', 'k-pop girl group']",5ORE0ElD7HiONogJZzhKrS,PRODUCE 48,43
40,1373,['toronto indie'],31kZNy2FQoUD4V8LUr9exv,PONY,13
41,26176,"['deep new americana', 'modern alternative rock', 'philly indie']",3P3iJ6AlAdlb4tYAu00Fhk,Mo Lowda & the Humble,44
42,612940,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",5IDs1CK15HegSAhGEbSYXo,Billy Ocean,65
43,3073,[],3xjvEQFNYxMqlh7IAo3MMI,Hauskey,46
44,1242,[],7442ege95ki2gp7bwhOSs1,Justin Lee Schultz,33
45,168,[],1hD3DmoEBRAveULl3BCFGe,Benjamin Rhey,35
46,2577,[],6GrUgOMwP2KSh7RWWcJ98P,Dave Moisan,25
47,1634,['nwocr'],0uE76EfCRAHXuM0n5hesvK,Silvera,32
48,40590,"['indie poptimism', 'vapor pop', 'vapor soul']",3GJhraAgCA8s8XHENnDsXq,ASTR,40
49,825966,"['contemporary country', 'country', 'country road', 'modern country rock']",78YqeIji3mgAS2K1Maca6x,Dylan Scott,63
50,69200,"['dubstep', 'edm', 'electro house', 'electronic trap']",2Zxy5LwBatI5kw4uponwHQ,Riot Ten,54
51,27434,"['latin metal', 'new wave of thrash metal', 'spanish metal', 'thrash metal']",3bnPBquC93vbHmamojAf59,Angelus Apatrida,34
52,89948,"['desi hip hop', 'indian indie', 'indian rock', 'mumbai indie', 'pakistani pop']",6xlrAAgxcRlgCXnbg2hcFc,The Yellow Diary,44
53,5539,[],4lIZtBdj4HBILP2wAzPILy,Axe,30
54,325691,"['alternative country', 'country rock', 'folk', 'folk rock', 'indie folk', 'mellow gold', 'new americana', 'roots rock', 'singer-songwriter', 'traditional folk']",0nJUwPwC9Ti4vvuJ0q3MfT,John Prine,66
55,146542,"['afrofuturism', 'alternative r&b', 'escape room', 'indie r&b', 'indie soul']",4UodukR17NIQfNu5uaqm9B,Jamila Woods,57
56,78,[],5phmOQdhQEBnfAev0uSbX6,Albin Urías,49
57,53983,"['bubblegum dance', 'eurodance', 'europop']",0NeC6ploeJUq8oDwYQjNPS,Bomfunk MC's,55
58,3263967,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",0rvjqX7ttXeg3mTy8Xscbt,Journey,75
59,10710,"['classic soundtrack', 'polish contemporary classical', 'soundtrack']",6McH9ZlRL24gW6Bt4fpqad,Wojciech Kilar,40
60,105,['nu age'],2eon76yvwyZ0Sn55Gxyie1,Josh Varnedore,2
61,7639,"['alternative emo', 'anthem emo']",5ccLp1eIj7ufwLUpVLmSFl,Crucial Dudes,26
62,48392,['disco'],0bShb58TO0fM5jOjXhB1WT,Van McCoy,37
63,355910,"['canadian americana', 'canadian contemporary country', 'new americana', 'outlaw country', 'saskatchewan indie']",3xYXYzm9H3RzyQgBrYwIcx,Colter Wall,67
64,615,"['hauntology', 'theme']",4Nh3NT4pSM3T8KNbxOPJmO,Ray Cathode,13
65,427,[],1vcOuDPHCPdqlPY0TBw4vB,Samoaja,18
66,166207,"['art pop', 'chillwave', 'collage pop', 'dream pop', 'experimental pop', 'freak folk', 'garage psych', 'indie rock', 'noise pop', 'nu gaze']",1R84VlXnFFULOsWWV8IrCQ,Panda Bear,52
67,137,[],1t1rMC6q9P8iO5aADDx8t9,Emil Tabakov,26
68,592,['reading'],6BsAGrET0hgt9jFafbP4Om,Mary Shelley,28
69,8440,[],0tYrHjgdca0ZLPkR4P0eW4,Raffaella,40
70,131,[],6vqF2cU8qDVTogjAlCtBoA,Chabin,14
71,677879,['korean r&b'],6udveWUgX4vu75FF0DTrXV,TAEYANG,60
72,83428,"['art rock', 'canterbury scene', 'experimental', 'jazz fusion', 'jazz rock', 'progressive rock', 'psychedelic rock', 'space rock', 'symphonic rock', 'zolo']",5A0MH7JfEBEMySevsmauds,Soft Machine,40
73,1663,['melodipop'],1MsFOjiTLxGO1tk61A4Uut,Esther Vallee,21
74,13483,"['blackened deathcore', 'danish hardcore', 'danish metal', 'deathcore', 'progressive deathcore']",2bfK6ltXa60B2egnErJvlO,CABAL,35
75,31,[],6FVDjERbUK3UMQuuKPAWwL,Danny Tanners,52
76,5525,"['glitchcore', 'hyperpop']",2GUw9Wzha61PkZoRVv1PDD,aldn,43
77,14258,['uk dance'],3jNm5wvIx1eR5NDdXhMkNV,Duke & Jones,55
78,568707,"['electropop', 'indie pop rap', 'pop', 'pop rap']",3ApUX1o6oSz321MMECyIYd,Quinn XCII,76
79,46514,"['classic uk pop', 'folk', 'lilith']",1BwHztAQKypBuy5WBEdJnG,Jennifer Warnes,65
80,56,"['latin american baroque', 'mexican classical']",3OASqyuT3uKhAehy3Ei0j7,Juan Garcia de Zespedes,18
81,199047,['nova mpb'],6a9WLQ5NsIV7U2qB16uFWD,Ana Gabriela,65
82,60172,"['italian hip hop', 'trap italiana']",3ASAxVN1hNoYfoMcIkzZWL,VillaBanks,63
83,42,[],2waZtHlhD0EjlIQl5Kpbmo,Johnny Christoff,31
84,66986,"['swedish gangsta rap', 'swedish hip hop', 'swedish pop', 'swedish trap pop']",2yMJGKSRgxIniMnq30FAzX,Ken Ring,49
85,309290,"['k-pop', 'korean pop']",2YXlVLKq3X3soXd2aXUtIT,Jamie,60
86,491644,"['funk', 'hip pop', 'minneapolis sound', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",4MT97VeycuegSicrrphisJ,Mint Condition,51
87,73,[],7ctSAP93mjdDwHpAN5IHwF,David Augustin,3
88,676601,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'pop rock', 'rap rock', 'reggae fusion', 'rock']",41Q0HrwWBtuUkJc7C1Rp6K,311,64
89,14077,"['south african alternative', 'south african pop']",2nrShcJFP8D5bQT8RgdBhH,Nakhane,35
90,12665,"['art pop', 'deconstructed club', 'electra', 'escape room', 'fluxwork']",7jHWye55igIZ6SsF4eXKkP,Lafawndah,30
91,232,[],63zifEaDmILf5PAGyW0piG,MADVILLA,26
92,5019107,"['desi pop', 'filmi', 'modern bollywood', 'punjabi pop']",2FKWNmZWDBZR4dE5KX4plR,Diljit Dosanjh,70
93,8928,"['comedy', 'deep comedy', 'new comedy']",6WykS91bn7CcqhsnUsoWuX,Big Jay Oakerson,37
94,2550923,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",1sDVuztNhGcetCLChkleDA,Michel Teló,62
95,1032,[],55Rf9Kfqd30nmqaeEDMpic,Mark Dinning,22
96,239,[],1D6hGUU5QVL6WiH6h6L8E1,Palma Players,26
97,97961,"['brutal death metal', 'canadian metal', 'death metal', 'groove metal', 'melodic death metal', 'metal', 'quebec death metal', 'technical melodic death metal']",7kozeGeawfP7IEEL6dddrM,Kataklysm,46
98,7600,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",2G5cWvHkX9WSrGv6OnmpWD,Stephen Duffy,32
99,402,[],1CaKIOAgM8I69kpfHrAUGu,Pavlov,25
100,122352,"['bass house', 'tekk']",5EDztvTkyoKtK0ZdEdhOFx,Macky Gee,61
101,536147,"['contemporary country', 'pop', 'texas country']",6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,76
102,81282,['pixie'],3Cpk1xlScqbYhmv5EqoI4Y,First to Eleven,55
103,749,[],3fzqfZC3rBZBOa6xi4JQUc,Pigs,31
104,241881,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",3EY5DxGdy7x4GelivOjS2Q,Connie Francis,58
105,3845,[],09qbbuYgbAysaJDRlCkbT6,Rena Jones,28
106,4245,"['gothenburg hip hop', 'swedish hip hop', 'swedish trap pop']",0SiKXP7Ak60VxFUEcLFz8R,BENNETT,38
107,2913,"['liverpool indie', 'manchester indie']",03Xxe7sWXZW0NlayYQQHIn,Abbie Ozard,34
108,112544,"['finnish heavy metal', 'finnish power metal', 'melodic metal', 'power metal']",0rEuaTPLMhlViNCJrg3NEH,Beast In Black,59
109,3032,['jamgrass'],7vBzjAyp4JCqLnF7Uq9fiy,Hart Valley Drifters,26
110,469847,"['indie folk', 'indie pop', 'indie rock', 'melancholia', 'omaha indie', 'stomp and holler']",5o206eFLx38glA2bb4zqIU,Bright Eyes,64
111,5348,['euphoric hardstyle'],4FSHCrSzZlOrwOMmEInVwf,Stormerz,41
112,42185,"['downtempo', 'electronica', 'indie dream pop', 'indie soul', 'new french touch', 'vapor soul', 'vapor twitch']",4zAOqBfNLyWFvj1e3yvypJ,Catching Flies,51
113,4245,"['melodic metal', 'swedish progressive metal']",65X6T9OJ2gXGpkc1DgrYgR,Paralydium,23
114,2835,['uk tech house'],6YycIIoEl49FGVdmgsABea,Kydus,42
115,516003,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'rap']",30fiiwr2EeZp1tAhzYCmyM,Big L,59
116,291,[],354RDozhHdCsBIxXe47KaD,Angry Youth Elite,14
117,12208,"['chillhop', 'focus beats', 'jazz boom bap', 'lo-fi beats']",2cg9jlWp1QRc0Sk6kTp9Ez,Stan Forebee,54
118,1887,[],7iUozbj4mpGiS8efljAJMi,Fredrik Swahn,24
119,4410,[],7HAtx5NQdSLx2cojxM1BDC,The Child of Lov,25
120,7,[],7mdXCgprfvNzxRQsjuUwy8,Nigel Lambert,1
121,2758,[],2OVh8vBXmBS9Sc5w6G5Ko9,Nambyar,38
122,193204,"['neo soul', 'r&b', 'urban contemporary']",4hVcxmC7igpot32EzQf7IR,Amel Larrieux,43
123,77236,"['big room', 'edm', 'electro house', 'german techno', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tech house']",4xgFgBZ7CRtgtHcziClOwQ,Moguai,63
124,292357,"['funk', 'p funk', 'soul']",2GVBp7QyHckoOg7rYkLvrA,George Clinton,57
125,392699,['indie pop'],3zmfs9cQwzJl575W1ZYXeT,Men I Trust,66
126,35031,['video game music'],7d58WZ8qQHy2Sm5p52V2NP,Aperture Science Psychoacoustic Laboratories,50
127,723395,"['dance pop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap']",6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,67
128,20035,"['modern alternative rock', 'welsh indie']",71NBOcJ9lMeXqnbnya1z0x,Himalayas,45
129,9570,['strut'],1MPCKhktsStR2Hnj1s2fvC,Latrice Royale,26
130,11074,['bass house'],21j2G9IPn9QLHII7faCOsw,Ardalan,39
131,2412,['neo-traditional bluegrass'],5XnIs71alIkgnppdguHNEz,10 String Symphony,26
132,38208,"['glam metal', 'sleaze rock', 'swedish alternative rock', 'swedish hard rock']",1cB013ULmW96lglRcrWTut,Crashdïet,38
133,8994,"['contemporary country', 'country pop']",7dMEBGtGI6O7PoTEucAaBT,Ryan Griffin,44
134,52649,"['acoustic pop', 'canadian indie', 'canadian singer-songwriter', 'deep new americana', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']",4SOtk3HtPYKqxnVuxNBMti,Donovan Woods,61
135,28632,"['lo star', 'modern folk rock']",62pBNClOEZJEyRXrzC2CtI,The Apache Relay,40
136,33316,"['bebop', 'hammond organ', 'hard bop', 'instrumental funk', 'jazz funk', 'jazz organ', 'soul jazz']",1ZpPJRe9erwiWi548SKVyn,Dr. Lonnie Smith,42
137,38410,[],3Bd1phrOZJuCev9U0bzdtA,Ben Nicky,48
138,34325,"['british soundtrack', 'scorecore', 'soundtrack']",6S9bLkEZSVIcY18RNcNG50,Nicholas Hooper,61
139,1747,['nashville singer-songwriter'],7jKKTuM4iwzCuZ790quOMI,Hank Compton,30
140,218481,"['blues rock', 'country rock', 'folk rock', 'jam band', 'jamgrass', 'mellow gold', 'rock', 'roots rock', 'traditional folk']",3QDaXfnxfQqqJQK5lSdjLN,Jerry Garcia,57
141,6818,"['australian post-hardcore', 'metalcore', 'progressive metalcore']",1BvVWm89YnIqEVnQiGvBLx,"Above, Below",26
142,25175,['faroese pop'],1lrjRRYpYP8kVTlHLShjJM,Teitur,40
143,76990,"['alternative r&b', 'indie r&b', 'indie soul', 'neo r&b', 'nyc pop']",5sKvgmG84C0bIMWeS2SRPr,Brasstracks,56
144,478,[],3wWq8kCeAax5clZ3Nv941p,The Crease Rule,18
145,232277,"['permanent wave', 'piano rock']",55tif8708yyDQlSjh3Trdu,Ben Folds,55
146,534205,"['k-pop', 'k-pop boy group']",6dCz3spfpIvqqqsIoP6wXi,CNBLUE,57
147,153,['vintage radio show'],4hl968J2P5oE7fKGvFh3Eg,Dick Tracy,1
148,15685,"['bubblegum pop', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']",0NRN3tnDVDspHMCfyu2ZwT,The Shadows Of Knight,32
149,430751,"['alternative r&b', 'dance pop', 'indie soul', 'neo soul', 'r&b', 'uk contemporary r&b']",7aFTOGFDEqDtJUCziLVsVC,Nao,63
150,10788,['la indie'],0CNehpGYdxk87YYMiBpnyP,Holly Miranda,33
151,9929,['neo-classical'],4yanWaefFUJnIUV0aITdvV,Florian Christl,55
152,22642,"['ambient', 'drift', 'drone', 'fourth world', 'moog']",00gh6kmKYOu8xyorRxQm6a,Steve Roach,39
153,943459,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,77
154,12164,"['belgian indie', 'belgian post-rock', 'belgian rock', 'ghent indie']",2EhKugPFLPLqUSXDfTffEm,Amatorski,30
155,2698,[],59ZXbf3WoWxlbCewmyIs2a,Life Is Better Blonde,28
156,217,['chinese classical'],0mgcz8GyOUblVZJI1IjEDc,Chou Wen-chung,5
157,734,[],0yHnhg6YZHrFZ0Dg1LRe7w,ELYX,45
158,96182,"['classic italian pop', 'italian adult pop', 'italian alternative']",6C3OLzdOvBI9yCOCf7iC4E,Carmen Consoli,50
159,73,[],356KdDxPATOYtRwDL6edO2,Peter Yorke,7
160,8702,"['australian metal', 'deep folk metal', 'pirate']",7rdELsS0UW8P27qyWJsiSG,Lagerstein,33
161,273,['environmental'],0cmkywqXv8nolEIn8ppzgO,Gentle Rain Makers,53
162,3131,['german jazz'],5aGDLSvR2WKbkPkXgQW3Wt,Malakoff Kowalski,32
163,3770,['riddim'],6MCVsi6GS30CyBcLvhKcRg,Bramma,14
164,44810,[],4n07t89zwwIvAfHvgvdCWf,Didomido,57
165,507764,"['art rock', 'british folk', 'folk', 'folk rock', 'freak folk', 'melancholia', 'rock', 'singer-songwriter']",5c3GLXai8YOMid29ZEuR9y,Nick Drake,64
166,7102,"['arab trap', 'bass trap', 'traprun', 'turkish trap']",45YI93cvo54OYOBHiNI9zL,Onur Ormen,45
167,34587,"['mandopop', 'taiwan pop']",4kVy1sDTGmCWzxmzY6soNZ,Alien Huang,58
168,2223,[],3fvn4MvWJXwY17wpwnlgJN,Donnie,31
169,999,[],0kUsW40KML1SWGeOAvGtzD,Miss Grit,18
170,1002,[],5cfH54QvQybwIXXfoCEeIt,Aiden Myers,27
171,25364,['cosmic black metal'],37Vukf7o6CBPG68BRDpStb,Ghost Bath,30
172,464416,"['modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'pop rock', 'post-teen pop', 'tempe indie']",4o0pNHbyj36LPvukNqEug0,The Maine,43
173,744720,"['alternative hip hop', 'conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",0g9vAlRPK9Gt3FKCekk4TW,Ab-Soul,63
174,10486,"['rawstyle', 'uptempo hardcore', 'xtra raw']",5J3RIw3YwgyXeosItjR9GY,Riot Shift,42
175,71129,"['bass house', 'brostep', 'deep groove house', 'edm', 'electro house', 'fidget house', 'house']",6EqFMCnVGBRNmwPlk2f3Uc,AC Slater,54
176,119013,"['big room', 'deep big room', 'edm', 'electro house', 'melbourne bounce']",3PtCud9dIdOv4exrzdZZ1C,MAKJ,62
177,558,['experimental indie'],5Dig9tiMhGfDlwUgj49NoV,Caitlin Pasko,19
178,500,[],3uzkKm1uj1EWWY0uxkEqZA,Nina Soro,28
179,195,[],7h7WDtiDWqcWGYGgSZfdSE,The Angels,13
180,337,"['ballet class', 'british classical piano']",52fKD3kIx34ThX7Okr9H8j,Anthony Goldstone,22
181,3182,"['deep soft rock', 'jazz fusion']",3RPnyf7t9phTwwSzQgaZYb,David Garfield,38
182,229991,"['k-pop', 'korean r&b']",6y9nlaoynxSvoTGY09Vdcy,WOODZ,60
183,70,['drama'],33cMCD1jQSTVYDBsjLCmph,Sarah Wayne Callies,1
184,950,['footwork'],0ehqzJzgBzhTRcOd0BqgCs,Young Smoke,29
185,298,[],1kU0UlLxEnWOfLnmUQHBpd,Etienne Balestre,49
186,29729,"['la indie', 'modern alternative rock']",2TdEIqWbLnZZHYRDWvVj67,Battle Tapes,48
187,1768,[],2O8Fgh14LT9QBGfFM5q5Rb,imagiro,53
188,540,['lo-fi beats'],1xMxQQ71TIGQgzH4NY0ECM,Peter Kind,55
189,4209,"['hyperpop', 'utah indie']",2StukZYqvy5IZmVestMrWo,Madge,45
190,17290,['sleep'],14RkTXnwrf6D09TfPWcR5C,Massage Tribe,56
191,10,['chill out'],6ZwI5BEf3SVNDkdOKFpxKQ,Mateo Hill,35
192,104602,[],2qdONMCoDngQk0eV4Avs1i,Natalie La Rose,53
193,30258,"['anthem emo', 'easycore', 'pop punk']",2Dr2zHoPEuASW1kOODc5I2,Carousel Kings,38
194,78258,['oslo indie'],7K4k5g1ie2qHIH42UMNO7n,Katzenjammer,52
195,10,[],5E9MzHtNIfaJkzcMvZaVso,Nature Sounds by Brice Salek,0
196,4350109,"['alternative metal', 'nu metal']",0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,76
197,94429,"['k-pop', 'korean pop']",1lFLniFTaPjYCtQZvDXpqu,SEJEONG,53
198,646160,"['alternative dance', 'auckland indie', 'electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'kiwi rock', 'metropopolis', 'modern rock', 'shimmer pop']",0oeUpvxWsC8bWS6SnpU8b9,The Naked And Famous,60
199,18097,['shimmer pop'],7y5xCKz1V2iSh1YsOLyOPH,Parachute Youth,36
200,3322,"['nashville americana', 'roots americana']",4d7vxlNVahWbjoKO3ZBHD4,Gabe Lee,33
201,5368,"['chillhop', 'lo-fi beats']",18hiqhddMloGWzY8pNZ8qr,Maple Syrup,40
202,9,[],0xLbREzA0im1nSc86Fcmx4,"Perfume Genius, Sharon Van Etten & Friends",23
203,2658,[],6aCwsQjUP48EpyHtxW8LBo,Felixx,31
204,304816,"['black metal', 'black thrash', 'british black metal', 'death metal', 'hard rock', 'metal', 'nwobhm', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",5fwaejlOHVBAw1KhIPPaQe,Venom,47
205,6340,[],1AbcKIsIR4SV7pPdm0GRsd,brother sundance,39
206,30967,['antiviral pop'],3CBAfv5IxPSyPNilBTX4tP,Teamheadkick,44
207,266421,"['k-pop', 'korean pop']",0il5ZP3xYOECtONJtZ38Ln,KYUHYUN,54
208,239,[],38aKknRSzI7luo0LJWDwDS,Dot N Life,39
209,17048,"['black metal', 'blackgaze', 'depressive black metal', 'italian black metal', 'italian doom metal', 'italian metal']",56sxMCmVq5a2AZlmz39YOW,Forgotten Tomb,25
210,53414,[],5G312D5mch8GZE501qpDIy,Johnny 2 Phones,55
211,210929,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",6j1fmLreVuAay7k6Gudfa2,Leeland,59
212,6920,"['classical', 'early modern classical', 'neoclassicism']",7MjAFDEchgyC28I0asclTE,Zoltán Kodály,34
213,1716,['deep metalcore'],1JOgPOmZrMUkpyAGAENWmg,The Hunting Project,29
214,42064,"['deep new americana', 'indie folk', 'new americana', 'stomp and holler']",17cssIaAwAcgC9nZZliixv,Joe Pug,39
215,20637,"['chill pop', 'chill r&b']",1e7K8jD3wRuQfnwDAOeGqe,Fiji Blue,58
216,1980028,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3ipn9JLAPI5GUEo4y4jcoi,Ludacris,78
217,233,[],3dk3ajqHMLFgCcCZOgiCXo,Bill Laswell and Tetsu Inoue,1
218,23,[],7KnsxDkw3XMYwgbxrCUkfB,Sad Monologue,43
219,3274,['bayerischer rap'],3Hg4YYMKR6fMvkBj6SBuPo,Liquid,32
220,1009,['swiss techno'],03wBbT5tqttIBpmUrNa9ur,Vanita,29
221,21906,['k-rap'],0Ch0t9gI47Lkal71uQnmV3,JUSTHIS,52
222,4887,['modern old-time'],79ScU9PMzW9i0jw67b5kVb,Dom Flemons,32
223,195998,"['hip hop', 'neo soul', 'urban contemporary']",4jCbgl5Dmt3uOh8WRQfpPs,Bilal,58
224,41285,"['brutal death metal', 'death metal', 'deathgrind', 'grindcore', 'technical death metal']",1kTUJy3zL57iEANLB9FpIA,Misery Index,34
225,6408,['british singer-songwriter'],3WtrH1zNpzoPSz6XpwCh6y,Delilah Montagu,53
226,2423,['brighton indie'],0L6tY7VDHwGDhx3T989SAJ,Thyla,23
227,4919,['swedish indie pop'],3Zdqisea5g5Gu6jcB7VLcJ,Popsicle,27
228,29750,"['progressive electro house', 'progressive house', 'swedish electronic', 'tech house']",5vdjF79d5d2m12FOkJhxHB,Jeremy Olander,45
229,980740,"['k-pop', 'k-pop girl group']",0qlWcS66ohOIi0M8JZwPft,GFRIEND,70
230,3870,"['big band', 'vintage jazz']",0tIS1GWwrWqr4DHK0RLg5u,Paul Whiteman & His Orchestra,26
231,29018,"['finnish metal', 'suomi rock']",2LBteY4vnSD2zKwAgzOijB,Mokoma,46
232,126412,"['big room', 'dance pop', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",0DdDnziut7wOo6cAYWVZC5,KREAM,65
233,509,['nigerian pop'],6WgNboUpl48GJJuQxdUqrM,Richie Benson,24
234,1377,"['country blues', 'harmonica blues', 'traditional country']",3bE11yTlWRtZxf6koQcfx4,Deford Bailey,17
235,2686,['21st century classical'],1zLIRG57NYJF3ckNxrQLzp,Dobrinka Tabakova,26
236,177824,['k-pop'],6bwp9ObI8FWvMPCIWVBmhl,Red Velvet - IRENE & SEULGI,63
237,475004,"['indie cafe pop', 'pop']",0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,69
238,1403,[],45nVGQ6yYctA4eKMTj5YPw,Peter The Human Boy,27
239,19588,"['melodic techno', 'organic house', 'tech house']",3NUcxMYt10f6cx567crDk2,Rafael Cerato,42
240,201312,['san diego rap'],2hWs22BmQkK4czFtDLnar2,Rob $tone,64
241,1474,"['minneapolis metal', 'voidgrind']",0SAyfkoQF4Z2pZtB7pon2c,Inexorum,15
242,492407,"['boy band', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",72y3ZI95ctkQC2O4mjBaU3,Shai,50
243,37419,"['electro house', 'electronic trap']",6Se1y4vDcu9fVHLqdj1N3q,Wuki,53
244,124,['mexican classical'],1DLIrRgnvbKexkkyvQR3uw,Javier Álvarez,6
245,40481,[],37r3ZUhErh0QPJENMsAPBG,Salvatore Adamo,39
246,112214,"['metalcore', 'pop punk', 'post-post-hardcore', 'post-screamo', 'screamo']",1TRVqozKc5Qk1cjwRdWBSl,Secrets,48
